Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Age,Gender,Annual_Income,Signup_Date,Years_as_Customer,Num_of_Purchases,Num_of_Returns,Num_of_Support_Contacts,Satisfaction_Score,Email_Opt_In,Promotion_Response,First_Purchase_Date,Last_Purchase_Date,Marketing_Channel,Signup_Date,First_Purchase_Date,Last_Purchase_Date,Num_of_Returns,Num_of_Support_Contacts,Email_Opt_In,Promotion_Response,Marketing_Channel,Total_Spend
7351,CA-2017-142125,21-10-17,27-10-17,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,21.9,5,0,10.512,42,Male,25000,28-08-14,3.3,16,0,1,10,No,0.857142261,14-09-14,23-12-17,Social,15-08-14,14-09-14,23-12-17,91,4,1,1,Search Engine,1791.605
7352,CA-2017-141138,10-11-17,16-11-17,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Modesto,California,95351,West,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0,43.5981,61,Male,35966,21-03-14,3.6,10,0,2,9,Yes,0.331213953,17-06-14,10-11-17,Email,18-05-14,17-06-14,11-10-17,91,4,1,1,Referral,4172.846
7353,CA-2017-152135,16-03-17,18-03-17,Second Class,MG-17650,Matthew Grinstein,Home Office,United States,Lakewood,Ohio,44107,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,445.44,8,0.4,-81.664,74,Female,33225,08-06-14,3.5,14,1,4,8,Yes,0.324703245,09-08-14,01-12-17,Referral,09-08-14,08-09-14,10-12-17,91,2,1,1,Email,3785.276
7354,CA-2016-151974,22-09-16,29-09-16,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,5,0.2,5.369,46,Female,55490,29-03-15,2.4,5,0,1,10,Yes,0.431499193,12-04-15,07-09-17,Search,24-09-15,24-10-15,09-07-17,91,1,1,1,Email,2786.632
7355,CA-2017-154102,06-02-17,13-02-17,Standard Class,SN-20560,Skye Norling,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,29.9,5,0,13.455,36,Male,25000,06-04-15,2.4,15,1,2,8,Yes,0.383746096,18-06-15,10-09-17,Direct,19-05-15,18-06-15,09-10-17,91,4,1,1,Social Media,1860.418
7356,CA-2015-139780,31-12-15,02-01-16,Second Class,AH-10690,Anna Häberlin,Corporate,United States,Detroit,Michigan,48205,Central,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,116.4,8,0,52.38,44,Male,43947,06-02-14,2.8,23,2,5,8,Yes,0.824371347,02-04-14,15-11-16,Search,05-01-14,04-02-14,15-11-16,91,2,1,1,Social Media,7888.294
7357,CA-2016-114748,09-10-16,14-10-16,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,1.408,1,0.2,0.1584,71,Female,25000,13-09-15,2.2,6,0,1,9,No,0.367368512,08-11-15,30-11-17,Referral,12-07-15,11-08-15,30-11-17,91,1,1,1,Search Engine,593.606
7358,CA-2016-114748,09-10-16,14-10-16,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568,2,0.2,0,71,Female,25000,13-09-15,2.2,6,0,1,9,No,0.367368512,08-11-15,30-11-17,Referral,12-07-15,11-08-15,30-11-17,91,3,1,1,Search Engine,593.606
7359,US-2014-115189,30-12-14,03-01-15,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,251.964,6,0.4,-50.3928,39,Male,28213,17-10-14,2.9,5,0,1,9,No,0.679131096,30-12-14,10-09-17,Email,30-11-14,30-12-14,09-10-17,91,1,1,1,Social Media,1055.694
7360,US-2014-115189,30-12-14,03-01-15,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,3,0.4,-192.0468,39,Male,28213,17-10-14,2.9,5,0,1,9,No,0.679131096,30-12-14,10-09-17,Email,30-11-14,30-12-14,09-10-17,91,2,1,1,Social Media,1055.694
7361,CA-2016-163594,12-04-16,14-04-16,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,19.44,3,0,9.3312,32,Female,25000,10-02-14,3.3,14,1,1,10,Yes,0.46535227,14-03-14,19-05-17,Social,12-02-14,14-03-14,19-05-17,91,1,1,1,Social Media,955.124
7362,CA-2016-163594,12-04-16,14-04-16,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",194.352,3,0.2,-36.441,32,Female,25000,10-02-14,3.3,14,1,1,10,Yes,0.46535227,14-03-14,19-05-17,Social,12-02-14,14-03-14,19-05-17,18,2,1,1,Social Media,955.124
7363,CA-2016-163594,12-04-16,14-04-16,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,3,0.2,13.734,32,Female,25000,10-02-14,3.3,14,1,1,10,Yes,0.46535227,14-03-14,19-05-17,Social,12-02-14,14-03-14,19-05-17,18,3,1,1,Social Media,955.124
7364,CA-2016-127243,28-11-16,04-12-16,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182,3,0.4,-73.7061,50,Female,25000,09-03-14,3.7,20,1,2,10,Yes,0.480833597,28-04-14,07-12-17,Referral,29-03-14,28-04-14,12-07-17,18,3,1,1,Social Media,2881.8128
7365,CA-2016-127243,28-11-16,04-12-16,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,12.672,8,0.2,2.6928,50,Female,25000,09-03-14,3.7,20,1,2,10,Yes,0.480833597,28-04-14,07-12-17,Referral,29-03-14,28-04-14,12-07-17,18,4,1,1,Social Media,2881.8128
7366,CA-2016-127243,28-11-16,04-12-16,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,2,0.7,-5.0512,50,Female,25000,09-03-14,3.7,20,1,2,10,Yes,0.480833597,28-04-14,07-12-17,Referral,29-03-14,28-04-14,12-07-17,18,3,1,1,Social Media,2881.8128
7367,CA-2016-127243,28-11-16,04-12-16,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2,0.2,-7.7292,50,Female,25000,09-03-14,3.7,20,1,2,10,Yes,0.480833597,28-04-14,07-12-17,Referral,29-03-14,28-04-14,12-07-17,18,3,1,1,Social Media,2881.8128
7368,CA-2016-127243,28-11-16,04-12-16,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7,0.3,-24.843,50,Female,25000,09-03-14,3.7,20,1,2,10,Yes,0.480833597,28-04-14,07-12-17,Referral,29-03-14,28-04-14,12-07-17,18,3,1,1,Social Media,2881.8128
7369,CA-2017-161851,15-04-17,17-04-17,First Class,BP-11095,Bart Pistole,Corporate,United States,Miami,Florida,33180,South,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,15.57,3,0.7,-11.937,41,Female,25000,08-05-14,3.6,20,1,5,9,Yes,0.488602743,07-06-14,13-12-17,Social,06-06-14,06-07-14,13-12-17,18,2,1,1,Search Engine,2442.044
7370,CA-2015-110345,09-03-15,11-03-15,Second Class,TG-21310,Toby Gnade,Consumer,United States,Raleigh,North Carolina,27604,South,OFF-LA-10001175,Office Supplies,Labels,Avery 514,4.608,2,0.2,1.6704,58,Female,32364,06-02-15,2,9,0,2,8,No,0.673444176,09-03-15,27-01-17,Referral,14-06-15,14-07-15,27-01-17,18,4,1,1,Referral,3058.372
7371,CA-2014-107769,28-10-14,01-11-14,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Garden City,Kansas,67846,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2,0,74.8142,62,Male,30530,28-08-14,2.5,10,0,2,9,Yes,0.542170298,28-10-14,03-03-17,Direct,28-09-14,28-10-14,03-03-17,18,3,1,1,Search Engine,2186.613
7372,US-2017-123862,07-01-17,09-01-17,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,153.78,11,0,44.5962,35,Female,25000,20-08-14,3.2,19,1,1,9,Yes,0.413113887,15-11-14,26-10-17,Email,16-10-14,15-11-14,26-10-17,18,2,1,1,Social Media,2279.586
7373,US-2017-123862,07-01-17,09-01-17,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,61.02,3,0,0.6102,35,Female,25000,20-08-14,3.2,19,1,1,9,Yes,0.413113887,15-11-14,26-10-17,Email,16-10-14,15-11-14,26-10-17,18,4,1,1,Social Media,2279.586
7374,US-2017-123862,07-01-17,09-01-17,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,7,0,31.9319,35,Female,25000,20-08-14,3.2,19,1,1,9,Yes,0.413113887,15-11-14,26-10-17,Email,16-10-14,15-11-14,26-10-17,18,3,1,1,Social Media,2279.586
7375,US-2017-123862,07-01-17,09-01-17,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,7.89,1,0,3.5505,35,Female,25000,20-08-14,3.2,19,1,1,9,Yes,0.413113887,15-11-14,26-10-17,Email,16-10-14,15-11-14,26-10-17,18,3,1,1,Social Media,2279.586
7376,CA-2017-100580,13-08-17,20-08-17,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,San Diego,California,92037,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.024,3,0.2,11.7078,57,Female,25000,15-09-14,3.2,17,1,2,8,No,0.767620231,18-11-14,02-12-17,Direct,19-10-14,18-11-14,13-08-17,18,3,1,1,Referral,2302.368
7377,US-2017-145597,02-11-17,05-11-17,First Class,GG-14650,Greg Guthrie,Corporate,United States,Bloomington,Illinois,61701,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,54.336,4,0.2,5.4336,56,Male,25000,23-10-14,3.1,24,1,6,7,Yes,0.459833681,31-10-14,17-11-17,Email,01-10-14,31-10-14,17-11-17,18,2,1,1,Referral,2224
7378,CA-2014-132787,19-09-14,23-09-14,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.9804,54,Male,25000,24-08-14,2.3,11,0,2,9,Yes,0.396717208,19-09-14,26-12-16,Email,20-08-14,19-09-14,26-12-16,18,4,1,1,Search Engine,1581.998
7379,CA-2015-136224,31-05-15,31-05-15,Same Day,ML-18265,Muhammed Lee,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,10.272,3,0.2,1.1556,43,Female,25000,22-03-15,2.5,3,0,0,10,No,0.555926195,31-05-15,21-09-17,Email,01-05-15,31-05-15,21-09-17,18,1,1,1,Referral,162.232
7380,CA-2016-105732,13-09-16,18-09-16,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0,0.4074,52,Female,25000,01-05-14,2.9,14,1,3,8,No,0.305533588,13-05-14,27-03-17,Direct,13-04-14,13-05-14,27-03-17,18,2,1,1,Search Engine,2582.898
7381,CA-2016-105732,13-09-16,18-09-16,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,14.4,5,0,7.056,52,Female,25000,01-05-14,2.9,14,1,3,8,No,0.305533588,13-05-14,27-03-17,Direct,13-04-14,13-05-14,27-03-17,18,1,1,1,Search Engine,2582.898
7382,CA-2016-105732,13-09-16,18-09-16,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",149.95,5,0,41.986,52,Female,25000,01-05-14,2.9,14,1,3,8,No,0.305533588,13-05-14,27-03-17,Direct,13-04-14,13-05-14,27-03-17,18,2,1,1,Search Engine,2582.898
7383,CA-2016-105732,13-09-16,18-09-16,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",16.9,2,0,5.07,52,Female,25000,01-05-14,2.9,14,1,3,8,No,0.305533588,13-05-14,27-03-17,Direct,13-04-14,13-05-14,27-03-17,18,4,1,1,Search Engine,2582.898
7384,CA-2016-105732,13-09-16,18-09-16,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,3,0,8.4528,52,Female,25000,01-05-14,2.9,14,1,3,8,No,0.305533588,13-05-14,27-03-17,Direct,13-04-14,13-05-14,27-03-17,4,1,1,1,Search Engine,2582.898
7385,CA-2016-105732,13-09-16,18-09-16,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,378,2,0,136.08,52,Female,25000,01-05-14,2.9,14,1,3,8,No,0.305533588,13-05-14,27-03-17,Direct,13-04-14,13-05-14,27-03-17,4,2,1,1,Search Engine,2582.898
7386,CA-2016-105732,13-09-16,18-09-16,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0,8.6436,52,Female,25000,01-05-14,2.9,14,1,3,8,No,0.305533588,13-05-14,27-03-17,Direct,13-04-14,13-05-14,27-03-17,4,3,1,1,Search Engine,2582.898
7387,CA-2016-105732,13-09-16,18-09-16,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",373.08,6,0,100.7316,52,Female,25000,01-05-14,2.9,14,1,3,8,No,0.305533588,13-05-14,27-03-17,Direct,13-04-14,13-05-14,27-03-17,4,1,1,1,Search Engine,2582.898
7388,CA-2016-105732,13-09-16,18-09-16,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,14,0,387.5676,52,Female,25000,01-05-14,2.9,14,1,3,8,No,0.305533588,13-05-14,27-03-17,Direct,13-04-14,13-05-14,27-03-17,4,1,1,1,Search Engine,2582.898
7389,CA-2016-105732,13-09-16,18-09-16,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0,0.2997,52,Female,25000,01-05-14,2.9,14,1,3,8,No,0.305533588,13-05-14,27-03-17,Direct,13-04-14,13-05-14,27-03-17,4,2,1,1,Search Engine,2582.898
7390,CA-2017-108035,29-11-17,03-12-17,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368,2,0.2,48.796,40,Male,38055,28-04-14,3.6,14,1,4,8,No,0.391541396,18-05-14,29-11-17,Referral,18-04-14,18-05-14,29-11-17,4,3,1,1,Social Media,4915.602
7391,CA-2017-108035,29-11-17,03-12-17,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",101.52,5,0.2,19.035,40,Male,38055,28-04-14,3.6,14,1,4,8,No,0.391541396,18-05-14,29-11-17,Referral,18-04-14,18-05-14,29-11-17,4,4,1,1,Social Media,4915.602
7392,CA-2017-160031,04-12-17,07-12-17,Second Class,LT-16765,Larry Tron,Consumer,United States,Fairfield,Ohio,45014,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.352,3,0.2,23.235,34,Female,25000,03-07-14,3.4,3,0,0,9,Yes,0.321995563,01-09-14,04-12-17,Search,10-12-13,09-01-14,12-04-17,4,4,1,1,Email,329.876
7393,CA-2017-147844,02-05-17,06-05-17,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,0,7.065,75,Male,25000,06-02-14,3.8,9,0,2,9,Yes,0.816915278,31-03-14,19-11-17,Referral,01-03-14,31-03-14,19-11-17,4,4,1,1,Social Media,269.542
7394,CA-2017-147844,02-05-17,06-05-17,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0,15.4752,75,Male,25000,06-02-14,3.8,9,0,2,9,Yes,0.816915278,31-03-14,19-11-17,Referral,01-03-14,31-03-14,19-11-17,4,4,1,1,Social Media,269.542
7395,CA-2017-147844,02-05-17,06-05-17,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",34.4,5,0,15.824,75,Male,25000,06-02-14,3.8,9,0,2,9,Yes,0.816915278,31-03-14,19-11-17,Referral,01-03-14,31-03-14,19-11-17,4,3,1,1,Social Media,269.542
7396,CA-2016-110975,25-12-16,30-12-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,40,Male,25000,30-09-14,2.6,14,0,4,9,Yes,0.379545766,12-11-14,03-05-17,Email,11-11-14,11-12-14,05-03-17,4,2,1,1,Search Engine,2839.2272
7397,CA-2016-110975,25-12-16,30-12-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,866.646,3,0.1,173.3292,40,Male,25000,30-09-14,2.6,14,0,4,9,Yes,0.379545766,12-11-14,03-05-17,Email,11-11-14,11-12-14,05-03-17,106,4,1,1,Search Engine,2839.2272
7398,CA-2014-141649,30-09-14,30-09-14,Same Day,DM-12955,Dario Medina,Corporate,United States,Fairfield,Ohio,45014,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,795.408,6,0.2,59.6556,25,Male,25000,09-08-14,3.1,9,0,2,9,Yes,0.519440781,30-09-14,07-09-17,Referral,13-08-14,12-09-14,09-07-17,106,3,1,1,Referral,1322.034
7399,CA-2014-124807,12-07-14,15-07-14,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,35.856,9,0.2,12.9978,55,Male,25000,05-06-14,3.5,13,1,0,10,Yes,0.651275849,12-07-14,02-12-17,Email,07-11-14,07-12-14,30-11-17,106,1,1,1,Social Media,1908.4532
7400,CA-2014-124807,12-07-14,15-07-14,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84,4,0.2,3.278,55,Male,25000,05-06-14,3.5,13,1,0,10,Yes,0.651275849,12-07-14,02-12-17,Email,07-11-14,07-12-14,30-11-17,106,1,1,1,Social Media,1908.4532
7401,CA-2016-110009,08-09-16,13-09-16,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0,14.6642,60,Female,25000,11-09-14,2.8,7,0,2,8,Yes,0.377111616,01-12-14,20-06-17,Social,13-12-13,12-01-14,20-06-17,106,1,1,1,Search Engine,675.942
7402,CA-2016-110009,08-09-16,13-09-16,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,0,14.2002,60,Female,25000,11-09-14,2.8,7,0,2,8,Yes,0.377111616,01-12-14,20-06-17,Social,13-12-13,12-01-14,20-06-17,106,4,1,1,Search Engine,675.942
7403,CA-2017-168172,06-08-17,10-08-17,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0,21.036,41,Male,25000,18-09-14,3.2,15,1,4,7,Yes,0.638214165,02-11-14,07-12-17,Social,12-01-14,11-02-14,09-10-17,106,1,1,1,Search Engine,2180.718
7404,CA-2015-100146,14-05-15,19-05-15,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9575,5,0.15,41.9965,55,Male,30934,05-10-14,2.7,19,1,2,8,Yes,0.518028574,02-01-15,16-06-17,Direct,02-01-15,01-02-15,16-06-17,106,3,1,1,Social Media,4246.4555
7405,CA-2015-100146,14-05-15,19-05-15,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,3,0,34.4148,55,Male,30934,05-10-14,2.7,19,1,2,8,Yes,0.518028574,02-01-15,16-06-17,Direct,02-01-15,01-02-15,16-06-17,106,4,1,1,Social Media,4246.4555
7406,CA-2015-100146,14-05-15,19-05-15,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,97.568,2,0.2,-6.098,55,Male,30934,05-10-14,2.7,19,1,2,8,Yes,0.518028574,02-01-15,16-06-17,Direct,02-01-15,01-02-15,16-06-17,106,4,1,1,Social Media,4246.4555
7407,CA-2015-100146,14-05-15,19-05-15,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",722.352,3,0.2,81.2646,55,Male,30934,05-10-14,2.7,19,1,2,8,Yes,0.518028574,02-01-15,16-06-17,Direct,02-01-15,01-02-15,16-06-17,106,4,1,1,Social Media,4246.4555
7408,CA-2017-152079,20-01-17,21-01-17,First Class,ML-17410,Maris LaWare,Consumer,United States,Chicago,Illinois,60653,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.176,74,Male,25000,19-10-14,3,15,1,2,9,Yes,0.538517893,14-11-14,06-11-17,Social,15-10-14,14-11-14,18-07-17,106,4,1,1,Social Media,2921.5
7409,CA-2016-129728,30-05-16,06-06-16,Standard Class,JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,0,11.7488,36,Male,27995,10-12-15,2.1,11,0,1,10,Yes,0.637953241,03-03-16,28-12-17,Email,02-02-16,03-03-16,28-12-17,84,3,1,1,Email,2240.58
7410,CA-2014-121769,08-04-14,12-04-14,Standard Class,JS-15880,John Stevenson,Consumer,United States,Toledo,Ohio,43615,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,0.4,-94.6605,41,Male,45260,24-02-14,2.4,9,0,0,9,Yes,0.36885814,08-04-14,14-07-16,Direct,05-07-14,04-08-14,02-12-16,84,2,1,1,Referral,3868.02
7411,CA-2014-103058,23-07-14,24-07-14,First Class,AG-10270,Alejandro Grove,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0,7.9984,52,Female,25000,01-05-14,2.9,14,1,3,8,No,0.305533588,13-05-14,27-03-17,Direct,13-04-14,13-05-14,27-03-17,84,2,1,1,Search Engine,2582.898
7412,CA-2017-121125,30-05-17,03-06-17,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,TEC-PH-10001619,Technology,Phones,LG G3,156.792,1,0.2,17.6391,60,Female,25000,05-10-14,3,13,0,3,9,Yes,0.527231606,29-12-14,22-09-17,Email,29-11-14,29-12-14,22-09-17,84,1,1,1,Social Media,776.384
7413,CA-2017-121125,30-05-17,03-06-17,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,0.2,-3.094,60,Female,25000,05-10-14,3,13,0,3,9,Yes,0.527231606,29-12-14,22-09-17,Email,29-11-14,29-12-14,22-09-17,84,1,1,1,Social Media,776.384
7414,CA-2017-121125,30-05-17,03-06-17,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,1,0.2,-0.3398,60,Female,25000,05-10-14,3,13,0,3,9,Yes,0.527231606,29-12-14,22-09-17,Email,29-11-14,29-12-14,22-09-17,84,1,1,1,Social Media,776.384
7415,US-2016-114013,13-03-16,15-03-16,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,0.3,-5.524,20,Female,25000,31-05-15,2.5,21,1,5,8,Yes,0.706792119,20-06-15,19-11-17,Social,21-05-15,20-06-15,19-11-17,84,1,1,1,Search Engine,4492.657
